2020-04-15T19:58:48.324570_8,84,2,5.0,06-1-2019
2020-04-15T19:58:48.324570_8,70,2,7.0,06-1-2019
2020-04-15T19:58:48.324570_8,98,1,4.99,06-1-2019
2020-04-15T19:58:48.324570_8,73,1,3.99,06-1-2019
2020-04-15T19:58:48.324570_9,53,1,0.99,06-1-2019
2020-04-15T19:58:48.324570_9,59,5,13.95,06-1-2019
2020-04-15T19:58:48.324570_9,93,1,5.99,06-1-2019
2020-04-15T19:58:48.324570_9,85,2,9.98,06-1-2019
2020-04-15T19:58:48.324570_9,4,5,14.95,06-1-2019
2020-04-15T19:58:48.324570_9,13,3,8.94,06-1-2019
2020-04-15T19:58:48.324570_10,7,5,7.5,06-1-2019
2020-04-15T19:58:48.324570_10,8,1,1.89,06-1-2019
2020-04-15T19:58:48.324570_10,43,2,7.98,06-1-2019
2020-04-15T19:58:48.324570_10,39,1,2.75,06-1-2019
2020-04-15T19:58:48.324570_11,34,1,1.99,06-1-2019
2020-04-15T19:58:48.324570_11,92,2,4.98,06-1-2019
2020-04-15T19:58:48.324570_11,3,4,9.8,06-1-2019
2020-04-15T19:58:48.324570_11,20,1,1.39,06-1-2019
2020-04-15T19:58:48.324570_12,50,3,7.8,06-1-2019
2020-04-15T19:58:48.324570_12,64,3,13.38,06-1-2019
2020-04-15T19:58:48.324570_13,97,1,5.99,06-1-2019
2020-04-15T19:58:48.324570_14,24,1,2.8,06-1-2019
2020-04-15T19:58:48.324570_14,45,5,4.95,06-1-2019
2020-04-15T19:58:48.324570_14,64,1,4.46,06-1-2019
2020-04-15T19:58:48.324570_14,34,2,3.98,06-1-2019
2020-04-15T19:58:48.324570_14,71,1,6.59,06-1-2019
2020-04-15T19:58:48.324570_14,56,4,6.36,06-1-2019
2020-04-15T19:58:48.324570_15,29,5,13.25,06-1-2019
2020-04-15T19:58:48.324570_15,27,1,2.15,06-1-2019
2020-04-15T19:58:48.324570_15,65,1,7.99,06-1-2019
2020-04-15T19:58:48.324570_15,73,2,7.98,06-1-2019
2020-04-15T19:58:48.324570_15,10,3,5.37,06-1-2019
2020-04-15T19:58:48.324570_15,92,2,4.98,06-1-2019
2020-04-15T19:58:48.324570_15,50,5,13.0,06-1-2019
2020-04-15T19:58:48.324570_15,19,2,6.9,06-1-2019
2020-04-15T19:58:48.324570_16,31,1,2.49,06-1-2019
2020-04-15T19:58:48.324570_16,62,1,6.5,06-1-2019
2020-04-15T19:58:48.324570_17,3,4,9.8,06-1-2019
2020-04-15T19:58:48.324570_17,9,2,5.98,06-1-2019
2020-04-15T19:58:48.324570_17,62,1,6.5,06-1-2019
2020-04-15T19:58:48.324570_18,95,1,2.99,06-1-2019
2020-04-15T19:58:48.324570_18,71,1,6.59,06-1-2019
2020-04-15T19:58:48.324570_18,13,1,2.98,06-1-2019
2020-04-15T19:58:48.324570_18,80,2,9.96,06-1-2019
2020-04-15T19:58:48.324570_18,2,5,6.25,06-1-2019
2020-04-15T19:58:48.324570_18,33,1,5.99,06-1-2019
2020-04-15T19:58:48.324570_19,57,5,9.95,06-1-2019
2020-04-15T19:58:48.324570_19,88,1,3.99,06-1-2019
2020-04-15T19:58:48.324570_19,76,3,1.71,06-1-2019
2020-04-15T19:58:48.324570_19,89,2,5.56,06-1-2019
2020-04-15T19:58:48.324570_20,17,2,9.0,06-1-2019
2020-04-15T19:58:48.324570_20,65,1,7.99,06-1-2019
2020-04-15T19:58:48.324570_20,43,1,3.99,06-1-2019
2020-04-15T19:58:48.324570_21,50,2,5.2,06-1-2019
2020-04-15T19:58:48.324570_21,20,5,6.95,06-1-2019
2020-04-15T19:58:48.324570_22,46,5,3.45,06-1-2019
2020-04-15T19:58:48.324570_22,29,2,5.3,06-1-2019
2020-04-15T19:58:48.324570_22,96,1,2.75,06-1-2019
2020-04-15T19:58:48.324570_22,84,3,7.5,06-1-2019
2020-04-15T19:58:48.324570_22,68,1,2.59,06-1-2019
2020-04-15T19:58:48.324570_23,89,4,11.12,06-2-2019
2020-04-15T19:58:48.324570_23,97,1,5.99,06-2-2019
2020-04-15T19:58:48.324570_23,84,5,12.5,06-2-2019
2020-04-15T19:58:48.324570_23,83,3,0.63,06-2-2019
2020-04-15T19:58:48.324570_23,41,3,7.17,06-2-2019
2020-04-15T19:58:48.324570_23,68,3,7.77,06-2-2019
2020-04-15T19:58:48.324570_23,71,1,6.59,06-2-2019
2020-04-15T19:58:48.324570_23,48,3,7.17,06-2-2019
2020-04-15T19:58:48.324570_24,95,4,11.96,06-2-2019
2020-04-15T19:58:48.324570_24,39,2,5.5,06-2-2019
2020-04-15T19:58:48.324570_24,44,1,1.49,06-2-2019
2020-04-15T19:58:48.324570_24,70,1,3.5,06-2-2019
2020-04-15T19:58:48.324570_24,98,3,14.97,06-2-2019
2020-04-15T19:58:48.324570_24,71,1,6.59,06-2-2019
2020-04-15T19:58:48.324570_24,8,2,3.78,06-2-2019
2020-04-15T19:58:48.324570_24,21,2,5.98,06-2-2019
2020-04-15T19:58:48.324570_24,84,2,5.0,06-2-2019
2020-04-15T19:58:48.324570_24,46,3,2.07,06-2-2019
2020-04-15T19:58:48.324570_25,20,5,6.95,06-2-2019
2020-04-15T19:58:48.324570_25,35,2,4.18,06-2-2019
2020-04-15T19:58:48.324570_25,52,4,3.48,06-2-2019
2020-04-15T19:58:48.324570_25,83,3,0.63,06-2-2019
2020-04-15T19:58:48.324570_25,95,3,8.97,06-2-2019
2020-04-15T19:58:48.324570_25,5,1,1.75,06-2-2019
2020-04-15T19:58:48.324570_25,100,2,3.98,06-2-2019
2020-04-15T19:58:48.324570_25,97,1,5.99,06-2-2019
2020-04-15T19:58:48.324570_25,38,2,7.0,06-2-2019
2020-04-15T19:58:48.324570_25,41,1,2.39,06-2-2019
2020-04-15T19:58:48.324570_26,78,1,3.8,06-2-2019
2020-04-15T19:58:48.324570_26,64,3,13.38,06-2-2019
2020-04-15T19:58:48.324570_26,5,5,8.75,06-2-2019
2020-04-15T19:58:48.324570_26,96,4,11.0,06-2-2019
2020-04-15T19:58:48.324570_26,23,1,3.79,06-2-2019
2020-04-15T19:58:48.324570_26,10,2,3.58,06-2-2019
2020-04-15T19:58:48.324570_26,46,5,3.45,06-2-2019
2020-04-15T19:58:48.324570_26,16,2,6.28,06-2-2019
2020-04-15T19:58:48.324570_26,95,5,14.95,06-2-2019
2020-04-15T19:58:48.324570_26,45,1,0.99,06-2-2019
2020-04-15T19:58:48.324570_27,76,5,2.85,06-2-2019
2020-04-15T19:58:48.324570_27,49,2,7.98,06-2-2019
2020-04-15T19:58:48.324570_27,64,1,4.46,06-2-2019
2020-04-15T19:58:48.324570_27,47,1,2.5,06-2-2019
2020-04-15T19:58:48.324570_28,100,4,7.96,06-2-2019
2020-04-15T19:58:48.324570_28,79,3,10.71,06-2-2019
2020-04-15T19:58:48.324570_28,92,4,9.96,06-2-2019
2020-04-15T19:58:48.324570_28,16,1,3.14,06-2-2019
2020-04-15T19:58:48.324570_28,84,4,10.0,06-2-2019
2020-04-15T19:58:48.324570_28,77,2,1.18,06-2-2019
2020-04-15T19:58:48.324570_28,50,4,10.4,06-2-2019
2020-04-15T19:58:48.324570_29,45,2,1.98,06-2-2019
2020-04-15T19:58:48.324570_29,47,5,12.5,06-2-2019
2020-04-15T19:58:48.324570_29,89,1,2.78,06-2-2019
2020-04-15T19:58:48.324570_29,49,2,7.98,06-2-2019
2020-04-15T19:58:48.324570_29,76,1,0.57,06-2-2019
2020-04-15T19:58:48.324570_29,29,5,13.25,06-2-2019
2020-04-15T19:58:48.324570_30,87,1,9.99,06-2-2019
2020-04-15T19:58:48.324570_30,76,4,2.28,06-2-2019
2020-04-15T19:58:48.324570_30,74,5,4.75,06-2-2019
2020-04-15T19:58:48.324570_30,100,3,5.97,06-2-2019
2020-04-15T19:58:48.324570_30,90,4,3.96,06-2-2019
2020-04-15T19:58:48.324570_30,92,5,12.45,06-2-2019
2020-04-15T19:58:48.324570_30,22,3,8.37,06-2-2019
2020-04-15T19:58:48.324570_30,58,1,2.25,06-2-2019
2020-04-15T19:58:48.324570_31,87,1,9.99,06-2-2019
2020-04-15T19:58:48.324570_31,49,2,7.98,06-2-2019
2020-04-15T19:58:48.324570_31,59,1,2.79,06-2-2019
2020-04-15T19:58:48.324570_31,16,1,3.14,06-2-2019
2020-04-15T19:58:48.324570_31,4,5,14.95,06-2-2019
2020-04-15T19:58:48.324570_31,81,3,10.77,06-2-2019
2020-04-15T19:58:48.324570_31,91,1,6.7,06-2-2019
2020-04-15T19:58:48.324570_32,24,4,11.2,06-2-2019
2020-04-15T19:58:48.324570_32,41,4,9.56,06-2-2019
2020-04-15T19:58:48.324570_32,15,5,14.9,06-2-2019
2020-04-15T19:58:48.324570_32,66,2,7.98,06-2-2019
2020-04-15T19:58:48.324570_32,98,1,4.99,06-2-2019
2020-04-15T19:58:48.324570_32,38,2,7.0,06-2-2019
2020-04-15T19:58:48.324570_32,50,1,2.6,06-2-2019
2020-04-15T19:58:48.324570_32,7,4,6.0,06-2-2019
2020-04-15T19:58:48.324570_32,73,1,3.99,06-2-2019
2020-04-15T19:58:48.324570_33,88,1,3.99,06-2-2019
2020-04-15T19:58:48.324570_33,49,3,11.97,06-2-2019
2020-04-15T19:58:48.324570_33,68,3,7.77,06-2-2019
2020-04-15T19:58:48.324570_33,15,4,11.92,06-2-2019
2020-04-15T19:58:48.324570_33,22,3,8.37,06-2-2019
2020-04-15T19:58:48.324570_33,89,5,13.9,06-2-2019
2020-04-15T19:58:48.324570_33,2,2,2.5,06-2-2019
2020-04-15T19:58:48.324570_34,14,4,3.96,06-2-2019
2020-04-15T19:58:48.324570_34,22,5,13.95,06-2-2019
2020-04-15T19:58:48.324570_34,42,4,1.56,06-2-2019
2020-04-15T19:58:48.324570_34,26,2,5.96,06-2-2019
2020-04-15T19:58:48.324570_34,12,3,5.4,06-2-2019
2020-04-15T19:58:48.324570_34,68,5,12.95,06-2-2019
2020-04-15T19:58:48.324570_34,87,1,9.99,06-2-2019
2020-04-15T19:58:48.324570_35,96,2,5.5,06-2-2019
2020-04-15T19:58:48.324570_35,19,3,10.35,06-2-2019
2020-04-15T19:58:48.324570_35,93,1,5.99,06-2-2019
2020-04-15T19:58:48.324570_36,100,3,5.97,06-2-2019
2020-04-15T19:58:48.324570_36,33,1,5.99,06-2-2019
2020-04-15T19:58:48.324570_36,75,1,8.79,06-2-2019
2020-04-15T19:58:48.324570_36,1,4,6.0,06-2-2019
2020-04-15T19:58:48.324570_36,30,3,9.3,06-2-2019
2020-04-15T19:58:48.324570_37,50,1,2.6,06-2-2019
2020-04-15T19:58:48.324570_37,71,1,6.59,06-2-2019
2020-04-15T19:58:48.324570_37,6,4,7.96,06-2-2019
2020-04-15T19:58:48.324570_37,95,5,14.95,06-2-2019
2020-04-15T19:58:48.324570_37,20,5,6.95,06-2-2019
2020-04-15T19:58:48.324570_37,77,3,1.77,06-2-2019
2020-04-15T19:58:48.324570_37,100,5,9.95,06-2-2019
2020-04-15T19:58:48.324570_38,14,3,2.97,06-2-2019
2020-04-15T19:58:48.324570_38,43,2,7.98,06-2-2019
2020-04-15T19:58:48.324570_38,24,4,11.2,06-2-2019
2020-04-15T19:58:48.324570_39,3,1,2.45,06-2-2019
2020-04-15T19:58:48.324570_39,72,2,7.68,06-2-2019
2020-04-15T19:58:48.324570_39,91,1,6.7,06-2-2019
2020-04-15T19:58:48.324570_39,99,1,4.99,06-2-2019
2020-04-15T19:58:48.324570_40,47,3,7.5,06-2-2019
2020-04-15T19:58:48.324570_40,3,1,2.45,06-2-2019
2020-04-15T19:58:48.324570_40,85,3,14.97,06-2-2019
2020-04-15T19:58:48.324570_40,23,2,7.58,06-2-2019
2020-04-15T19:58:48.324570_40,19,3,10.35,06-2-2019
2020-04-15T19:58:48.324570_41,10,5,8.95,06-2-2019
2020-04-15T19:58:48.324570_41,87,1,9.99,06-2-2019
2020-04-15T19:58:48.324570_41,39,4,11.0,06-2-2019
2020-04-15T19:58:48.324570_41,72,2,7.68,06-2-2019
2020-04-15T19:58:48.325570_42,62,1,6.5,06-2-2019
2020-04-15T19:58:48.325570_42,6,2,3.98,06-2-2019
2020-04-15T19:58:48.325570_42,98,2,9.98,06-2-2019
2020-04-15T19:58:48.325570_42,35,3,6.27,06-2-2019
2020-04-15T19:58:48.325570_42,80,2,9.96,06-2-2019
2020-04-15T19:58:48.325570_42,87,1,9.99,06-2-2019
2020-04-15T19:58:48.325570_42,97,1,5.99,06-2-2019
2020-04-15T19:58:48.325570_43,84,3,7.5,06-2-2019
2020-04-15T19:58:48.325570_43,62,1,6.5,06-2-2019
2020-04-15T19:58:48.325570_43,38,2,7.0,06-2-2019
2020-04-15T19:58:48.325570_44,59,1,2.79,06-2-2019
2020-04-15T19:58:48.325570_44,33,1,5.99,06-2-2019
2020-04-15T19:58:48.325570_44,65,1,7.99,06-2-2019
2020-04-15T19:58:48.325570_44,81,1,3.59,06-2-2019
2020-04-15T19:58:48.325570_44,23,3,11.37,06-2-2019
2020-04-15T19:58:48.325570_44,94,3,5.97,06-2-2019
2020-04-15T19:58:48.325570_44,41,3,7.17,06-2-2019
2020-04-15T19:58:48.325570_44,46,5,3.45,06-2-2019
2020-04-15T19:58:48.325570_44,28,4,11.56,06-2-2019
2020-04-15T19:58:48.325570_44,24,1,2.8,06-2-2019
2020-04-15T19:58:48.325570_45,65,1,7.99,06-2-2019
2020-04-15T19:58:48.325570_45,80,1,4.98,06-2-2019
2020-04-15T19:58:48.325570_45,2,1,1.25,06-2-2019
2020-04-15T19:58:48.325570_45,55,2,1.56,06-2-2019
2020-04-15T19:58:48.325570_45,52,5,4.35,06-2-2019
2020-04-15T19:58:48.325570_45,90,1,0.99,06-2-2019
2020-04-15T19:58:48.325570_46,65,1,7.99,06-3-2019
2020-04-15T19:58:48.325570_46,38,1,3.5,06-3-2019
2020-04-15T19:58:48.325570_46,33,1,5.99,06-3-2019
2020-04-15T19:58:48.325570_46,8,3,5.67,06-3-2019
2020-04-15T19:58:48.325570_46,28,5,14.45,06-3-2019
2020-04-15T19:58:48.325570_47,26,1,2.98,06-3-2019
2020-04-15T19:58:48.325570_47,99,2,9.98,06-3-2019
2020-04-15T19:58:48.325570_47,48,4,9.56,06-3-2019
2020-04-15T19:58:48.325570_47,44,4,5.96,06-3-2019
2020-04-15T19:58:48.325570_47,17,3,13.5,06-3-2019
2020-04-15T19:58:48.325570_47,12,3,5.4,06-3-2019
2020-04-15T19:58:48.325570_48,12,3,5.4,06-3-2019
2020-04-15T19:58:48.325570_48,8,2,3.78,06-3-2019
2020-04-15T19:58:48.325570_48,22,4,11.16,06-3-2019
2020-04-15T19:58:48.325570_48,32,1,3.09,06-3-2019
2020-04-15T19:58:48.325570_48,2,5,6.25,06-3-2019
2020-04-15T19:58:48.325570_48,62,1,6.5,06-3-2019
2020-04-15T19:58:48.325570_49,65,1,7.99,06-3-2019
2020-04-15T19:58:48.325570_49,7,4,6.0,06-3-2019
2020-04-15T19:58:48.325570_49,18,2,7.76,06-3-2019
2020-04-15T19:58:48.325570_49,49,2,7.98,06-3-2019
2020-04-15T19:58:48.325570_49,52,5,4.35,06-3-2019
2020-04-15T19:58:48.325570_50,96,1,2.75,06-3-2019
2020-04-15T19:58:48.325570_50,22,3,8.37,06-3-2019
2020-04-15T19:58:48.325570_51,96,4,11.0,06-3-2019
2020-04-15T19:58:48.325570_51,28,5,14.45,06-3-2019
2020-04-15T19:58:48.325570_51,32,1,3.09,06-3-2019
2020-04-15T19:58:48.325570_51,6,3,5.97,06-3-2019
2020-04-15T19:58:48.325570_51,99,1,4.99,06-3-2019
2020-04-15T19:58:48.325570_51,49,2,7.98,06-3-2019
2020-04-15T19:58:48.325570_51,78,3,11.4,06-3-2019
2020-04-15T19:58:48.325570_51,13,3,8.94,06-3-2019
2020-04-15T19:58:48.325570_51,44,4,5.96,06-3-2019
2020-04-15T19:58:48.325570_51,39,4,11.0,06-3-2019
2020-04-15T19:58:48.325570_52,59,4,11.16,06-3-2019
2020-04-15T19:58:48.325570_52,31,1,2.49,06-3-2019
2020-04-15T19:58:48.325570_52,97,1,5.99,06-3-2019
2020-04-15T19:58:48.325570_52,16,3,9.42,06-3-2019
2020-04-15T19:58:48.325570_53,37,1,2.69,06-3-2019
2020-04-15T19:58:48.325570_53,97,1,5.99,06-3-2019
2020-04-15T19:58:48.325570_53,12,3,5.4,06-3-2019
2020-04-15T19:58:48.325570_53,86,5,6.45,06-3-2019
2020-04-15T19:58:48.325570_53,100,5,9.95,06-3-2019
2020-04-15T19:58:48.325570_53,76,4,2.28,06-3-2019
2020-04-15T19:58:48.325570_53,22,4,11.16,06-3-2019
2020-04-15T19:58:48.325570_54,64,2,8.92,06-3-2019
2020-04-15T19:58:48.325570_54,18,2,7.76,06-3-2019
2020-04-15T19:58:48.325570_54,77,1,0.59,06-3-2019
2020-04-15T19:58:48.325570_55,31,3,7.47,06-4-2019
2020-04-15T19:58:48.325570_55,39,1,2.75,06-4-2019
2020-04-15T19:58:48.325570_55,33,1,5.99,06-4-2019
2020-04-15T19:58:48.325570_55,34,1,1.99,06-4-2019
2020-04-15T19:58:48.325570_55,75,1,8.79,06-4-2019
2020-04-15T19:58:48.325570_55,30,2,6.2,06-4-2019
2020-04-15T19:58:48.325570_56,55,3,2.34,06-4-2019
2020-04-15T19:58:48.325570_56,64,3,13.38,06-4-2019
2020-04-15T19:58:48.325570_57,54,2,1.7,06-4-2019
2020-04-15T19:58:48.325570_57,29,5,13.25,06-4-2019
2020-04-15T19:58:48.325570_58,50,5,13.0,06-4-2019
2020-04-15T19:58:48.325570_58,69,1,3.99,06-4-2019
2020-04-15T19:58:48.325570_58,57,5,9.95,06-4-2019
2020-04-15T19:58:48.325570_58,37,1,2.69,06-4-2019
2020-04-15T19:58:48.325570_58,5,4,7.0,06-4-2019
2020-04-15T19:58:48.325570_58,56,5,7.95,06-4-2019
2020-04-15T19:58:48.325570_58,15,3,8.94,06-4-2019
2020-04-15T19:58:48.325570_59,97,1,5.99,06-4-2019
2020-04-15T19:58:48.325570_60,76,4,2.28,06-4-2019
2020-04-15T19:58:48.325570_60,8,2,3.78,06-4-2019
2020-04-15T19:58:48.325570_61,90,1,0.99,06-4-2019
2020-04-15T19:58:48.325570_61,23,2,7.58,06-4-2019
2020-04-15T19:58:48.325570_61,36,4,9.56,06-4-2019
2020-04-15T19:58:48.325570_61,84,4,10.0,06-4-2019
2020-04-15T19:58:48.325570_62,63,2,7.58,06-5-2019
2020-04-15T19:58:48.325570_62,42,2,0.78,06-5-2019
2020-04-15T19:58:48.325570_62,98,3,14.97,06-5-2019
2020-04-15T19:58:48.325570_62,8,2,3.78,06-5-2019
2020-04-15T19:58:48.325570_62,1,5,7.5,06-5-2019
2020-04-15T19:58:48.325570_62,95,2,5.98,06-5-2019
2020-04-15T19:58:48.325570_62,39,4,11.0,06-5-2019
2020-04-15T19:58:48.325570_62,77,4,2.36,06-5-2019
2020-04-15T19:58:48.325570_63,78,3,11.4,06-5-2019
2020-04-15T19:58:48.325570_63,88,3,11.97,06-5-2019
2020-04-15T19:58:48.325570_63,65,1,7.99,06-5-2019
2020-04-15T19:58:48.325570_63,44,4,5.96,06-5-2019
2020-04-15T19:58:48.325570_64,78,3,11.4,06-5-2019
2020-04-15T19:58:48.325570_64,84,3,7.5,06-5-2019
2020-04-15T19:58:48.325570_64,95,5,14.95,06-5-2019
2020-04-15T19:58:48.325570_64,72,1,3.84,06-5-2019
2020-04-15T19:58:48.325570_64,10,2,3.58,06-5-2019
2020-04-15T19:58:48.325570_64,21,3,8.97,06-5-2019
2020-04-15T19:58:48.325570_64,66,2,7.98,06-5-2019
2020-04-15T19:58:48.325570_64,99,2,9.98,06-5-2019
2020-04-15T19:58:48.325570_65,67,2,5.0,06-5-2019
2020-04-15T19:58:48.325570_65,58,3,6.75,06-5-2019
2020-04-15T19:58:48.325570_65,87,1,9.99,06-5-2019
2020-04-15T19:58:48.325570_65,6,5,9.95,06-5-2019
2020-04-15T19:58:48.325570_65,11,2,9.98,06-5-2019
2020-04-15T19:58:48.325570_65,81,3,10.77,06-5-2019
2020-04-15T19:58:48.325570_65,83,2,0.42,06-5-2019
2020-04-15T19:58:48.325570_65,36,2,4.78,06-5-2019
2020-04-15T19:58:48.325570_66,73,1,3.99,06-5-2019
2020-04-15T19:58:48.325570_66,84,3,7.5,06-5-2019
2020-04-15T19:58:48.325570_66,45,1,0.99,06-5-2019
2020-04-15T19:58:48.325570_67,84,2,5.0,06-5-2019
2020-04-15T19:58:48.325570_67,41,1,2.39,06-5-2019
2020-04-15T19:58:48.325570_67,8,4,7.56,06-5-2019
2020-04-15T19:58:48.325570_67,57,1,1.99,06-5-2019
2020-04-15T19:58:48.325570_67,58,5,11.25,06-5-2019
2020-04-15T19:58:48.325570_68,78,3,11.4,06-5-2019
2020-04-15T19:58:48.325570_68,70,2,7.0,06-5-2019
2020-04-15T19:58:48.325570_68,55,5,3.9,06-5-2019
2020-04-15T19:58:48.325570_68,100,2,3.98,06-5-2019
2020-04-15T19:58:48.325570_69,23,1,3.79,06-6-2019
2020-04-15T19:58:48.325570_69,96,4,11.0,06-6-2019
2020-04-15T19:58:48.325570_70,83,4,0.84,06-6-2019
2020-04-15T19:58:48.325570_70,53,3,2.97,06-6-2019
2020-04-15T19:58:48.325570_70,75,1,8.79,06-6-2019
2020-04-15T19:58:48.325570_70,38,3,10.5,06-6-2019
2020-04-15T19:58:48.325570_70,41,3,7.17,06-6-2019
2020-04-15T19:58:48.325570_70,77,4,2.36,06-6-2019
2020-04-15T19:58:48.325570_70,76,4,2.28,06-6-2019
2020-04-15T19:58:48.325570_70,44,3,4.47,06-6-2019
2020-04-15T19:58:48.325570_71,67,5,12.5,06-6-2019
2020-04-15T19:58:48.325570_71,43,3,11.97,06-6-2019
2020-04-15T19:58:48.325570_71,5,4,7.0,06-6-2019
2020-04-15T19:58:48.325570_71,81,1,3.59,06-6-2019
2020-04-15T19:58:48.325570_71,83,1,0.21,06-6-2019
2020-04-15T19:58:48.325570_71,1,2,3.0,06-6-2019
2020-04-15T19:58:48.325570_71,45,2,1.98,06-6-2019
2020-04-15T19:58:48.325570_72,99,3,14.97,06-6-2019
2020-04-15T19:58:48.325570_73,4,1,2.99,06-6-2019
2020-04-15T19:58:48.325570_74,3,4,9.8,06-6-2019
2020-04-15T19:58:48.325570_74,91,1,6.7,06-6-2019
2020-04-15T19:58:48.325570_74,100,3,5.97,06-6-2019
2020-04-15T19:58:48.325570_74,35,1,2.09,06-6-2019
2020-04-15T19:58:48.325570_75,90,5,4.95,06-6-2019
2020-04-15T19:58:48.325570_75,52,5,4.35,06-6-2019
2020-04-15T19:58:48.325570_76,45,2,1.98,06-7-2019
2020-04-15T19:58:48.325570_76,57,4,7.96,06-7-2019
2020-04-15T19:58:48.325570_76,89,3,8.34,06-7-2019
2020-04-15T19:58:48.325570_76,64,2,8.92,06-7-2019
2020-04-15T19:58:48.325570_77,42,5,1.95,06-7-2019
2020-04-15T19:58:48.325570_77,12,5,9.0,06-7-2019
2020-04-15T19:58:48.325570_77,33,1,5.99,06-7-2019
2020-04-15T19:58:48.325570_77,67,1,2.5,06-7-2019
2020-04-15T19:58:48.325570_77,47,3,7.5,06-7-2019
2020-04-15T19:58:48.325570_77,62,1,6.5,06-7-2019
2020-04-15T19:58:48.325570_78,38,2,7.0,06-7-2019
2020-04-15T19:58:48.325570_78,61,4,5.16,06-7-2019
2020-04-15T19:58:48.325570_78,39,5,13.75,06-7-2019
2020-04-15T19:58:48.325570_78,32,1,3.09,06-7-2019
2020-04-15T19:58:48.325570_78,22,4,11.16,06-7-2019
2020-04-15T19:58:48.325570_78,67,4,10.0,06-7-2019
2020-04-15T19:58:48.325570_78,71,1,6.59,06-7-2019
2020-04-15T19:58:48.325570_78,58,1,2.25,06-7-2019
2020-04-15T19:58:48.325570_78,86,3,3.87,06-7-2019
2020-04-15T19:58:48.325570_78,48,3,7.17,06-7-2019
2020-04-15T19:58:48.325570_79,56,2,3.18,06-7-2019
2020-04-15T19:58:48.325570_79,93,1,5.99,06-7-2019
2020-04-15T19:58:48.325570_79,46,4,2.76,06-7-2019
2020-04-15T19:58:48.325570_79,86,1,1.29,06-7-2019
2020-04-15T19:58:48.325570_79,64,1,4.46,06-7-2019
2020-04-15T19:58:48.325570_79,77,3,1.77,06-7-2019
2020-04-15T19:58:48.325570_79,14,4,3.96,06-7-2019
2020-04-15T19:58:48.325570_79,26,3,8.94,06-7-2019
2020-04-15T19:58:48.325570_79,65,1,7.99,06-7-2019
