2020-04-15T19:59:03.190520_200,3,1570,08-16-2019
2020-04-15T19:59:03.190520_201,3,1972,08-16-2019
2020-04-15T19:59:03.190520_202,1,1061,08-16-2019
2020-04-15T19:59:03.190520_203,2,1792,08-16-2019
2020-04-15T19:59:03.190520_204,3,1402,08-16-2019
2020-04-15T19:59:03.191519_205,1,1310,08-17-2019
2020-04-15T19:59:03.191519_206,1,1013,08-17-2019
2020-04-15T19:59:03.191519_207,2,1925,08-17-2019
2020-04-15T19:59:03.191519_208,2,1101,08-17-2019
2020-04-15T19:59:03.191519_209,3,1972,08-17-2019
2020-04-15T19:59:03.191519_210,3,1540,08-17-2019
2020-04-15T19:59:03.191519_211,1,1540,08-17-2019
2020-04-15T19:59:03.191519_212,1,1142,08-17-2019
2020-04-15T19:59:03.191519_213,2,1513,08-17-2019
2020-04-15T19:59:03.191519_214,3,1706,08-17-2019
2020-04-15T19:59:03.191519_215,1,1701,08-17-2019
2020-04-15T19:59:03.191519_216,1,1250,08-17-2019
2020-04-15T19:59:03.191519_217,3,1636,08-17-2019
2020-04-15T19:59:03.191519_218,2,1798,08-17-2019
2020-04-15T19:59:03.191519_219,1,1292,08-17-2019
2020-04-15T19:59:03.191519_220,3,1580,08-17-2019
2020-04-15T19:59:03.191519_221,3,1928,08-17-2019
2020-04-15T19:59:03.191519_222,3,1706,08-17-2019
2020-04-15T19:59:03.191519_223,1,1452,08-17-2019
2020-04-15T19:59:03.191519_224,1,1997,08-17-2019
2020-04-15T19:59:03.191519_225,2,1406,08-17-2019
2020-04-15T19:59:03.191519_226,2,1595,08-17-2019
2020-04-15T19:59:03.191519_227,3,1967,08-17-2019
2020-04-15T19:59:03.191519_228,2,1292,08-18-2019
2020-04-15T19:59:03.191519_229,2,1509,08-18-2019
2020-04-15T19:59:03.192520_230,3,1898,08-18-2019
2020-04-15T19:59:03.192520_231,2,1997,08-18-2019
2020-04-15T19:59:03.192520_232,3,1706,08-18-2019
2020-04-15T19:59:03.192520_233,1,1997,08-18-2019
2020-04-15T19:59:03.192520_234,2,1361,08-18-2019
2020-04-15T19:59:03.192520_235,2,1452,08-18-2019
2020-04-15T19:59:03.192520_236,3,1289,08-18-2019
2020-04-15T19:59:03.192520_237,3,1997,08-18-2019
2020-04-15T19:59:03.192520_238,1,1997,08-18-2019
2020-04-15T19:59:03.192520_239,1,1371,08-18-2019
2020-04-15T19:59:03.192520_240,2,1865,08-18-2019
2020-04-15T19:59:03.192520_241,1,1511,08-18-2019
2020-04-15T19:59:03.192520_242,2,1164,08-18-2019
2020-04-15T19:59:03.192520_243,3,1200,08-18-2019
2020-04-15T19:59:03.192520_244,1,1250,08-18-2019
2020-04-15T19:59:03.192520_245,3,1207,08-18-2019
2020-04-15T19:59:03.192520_246,2,1865,08-18-2019
2020-04-15T19:59:03.192520_247,1,1997,08-18-2019
2020-04-15T19:59:03.192520_248,3,1294,08-18-2019
2020-04-15T19:59:03.192520_249,1,1506,08-18-2019
2020-04-15T19:59:03.192520_250,3,1925,08-18-2019
2020-04-15T19:59:03.192520_251,1,1085,08-19-2019
2020-04-15T19:59:03.192520_252,3,1013,08-19-2019
2020-04-15T19:59:03.192520_253,2,1675,08-19-2019
2020-04-15T19:59:03.192520_254,3,1925,08-19-2019
2020-04-15T19:59:03.192520_255,3,1346,08-19-2019
2020-04-15T19:59:03.192520_256,3,1367,08-19-2019
2020-04-15T19:59:03.192520_257,3,1881,08-19-2019
2020-04-15T19:59:03.192520_258,1,1900,08-19-2019
2020-04-15T19:59:03.192520_259,2,1207,08-19-2019
2020-04-15T19:59:03.192520_260,2,1087,08-19-2019
2020-04-15T19:59:03.192520_261,3,1650,08-20-2019
2020-04-15T19:59:03.193518_262,2,1520,08-20-2019
2020-04-15T19:59:03.193518_263,2,1513,08-20-2019
2020-04-15T19:59:03.193518_264,3,1277,08-20-2019
2020-04-15T19:59:03.193518_265,1,1142,08-20-2019
2020-04-15T19:59:03.193518_266,1,1030,08-20-2019
2020-04-15T19:59:03.193518_267,2,1511,08-20-2019
2020-04-15T19:59:03.193518_268,3,1413,08-20-2019
2020-04-15T19:59:03.193518_269,3,1289,08-20-2019
2020-04-15T19:59:03.193518_270,1,1697,08-20-2019
2020-04-15T19:59:03.193518_271,1,1706,08-20-2019
2020-04-15T19:59:03.193518_272,1,1366,08-21-2019
2020-04-15T19:59:03.193518_273,2,1385,08-21-2019
2020-04-15T19:59:03.193518_274,2,1335,08-21-2019
2020-04-15T19:59:03.193518_275,2,1361,08-21-2019
2020-04-15T19:59:03.193518_276,3,1134,08-21-2019
2020-04-15T19:59:03.193518_277,3,1331,08-21-2019
2020-04-15T19:59:03.193518_278,3,1298,08-21-2019
2020-04-15T19:59:03.193518_279,1,1454,08-21-2019
2020-04-15T19:59:03.193518_280,2,1222,08-21-2019
2020-04-15T19:59:03.193518_281,2,1031,08-21-2019
2020-04-15T19:59:03.193518_282,3,1522,08-22-2019
2020-04-15T19:59:03.193518_283,3,1282,08-22-2019
2020-04-15T19:59:03.193518_284,3,1487,08-22-2019
2020-04-15T19:59:03.193518_285,1,1855,08-22-2019
2020-04-15T19:59:03.193518_286,2,1865,08-22-2019
2020-04-15T19:59:03.193518_287,2,1460,08-22-2019
2020-04-15T19:59:03.193518_288,1,1475,08-22-2019
2020-04-15T19:59:03.193518_289,3,1765,08-22-2019
2020-04-15T19:59:03.193518_290,3,1310,08-22-2019
2020-04-15T19:59:03.193518_291,2,1164,08-22-2019
2020-04-15T19:59:03.193518_292,2,1942,08-22-2019
2020-04-15T19:59:03.193518_293,2,1234,08-23-2019
2020-04-15T19:59:03.193518_294,1,1923,08-23-2019
2020-04-15T19:59:03.193518_295,1,1568,08-23-2019
2020-04-15T19:59:03.193518_296,1,1251,08-23-2019
2020-04-15T19:59:03.193518_297,3,1368,08-23-2019
2020-04-15T19:59:03.193518_298,1,1973,08-23-2019
2020-04-15T19:59:03.193518_299,3,1660,08-23-2019
2020-04-15T19:59:03.194516_300,1,1414,08-24-2019
2020-04-15T19:59:03.194516_301,1,1855,08-24-2019
2020-04-15T19:59:03.194516_302,1,1925,08-24-2019
2020-04-15T19:59:03.194516_303,2,1422,08-24-2019
2020-04-15T19:59:03.194516_304,2,1589,08-24-2019
2020-04-15T19:59:03.194516_305,1,1336,08-24-2019
2020-04-15T19:59:03.194516_306,1,1540,08-24-2019
2020-04-15T19:59:03.194516_307,3,1200,08-24-2019
2020-04-15T19:59:03.194516_308,3,1570,08-24-2019
2020-04-15T19:59:03.194516_309,1,1335,08-24-2019
2020-04-15T19:59:03.194516_310,3,1010,08-24-2019
2020-04-15T19:59:03.194516_311,2,1620,08-24-2019
2020-04-15T19:59:03.194516_312,2,1372,08-24-2019
2020-04-15T19:59:03.194516_313,3,1010,08-24-2019
2020-04-15T19:59:03.194516_314,3,1509,08-24-2019
2020-04-15T19:59:03.194516_315,1,1222,08-24-2019
2020-04-15T19:59:03.194516_316,2,1595,08-24-2019
2020-04-15T19:59:03.194516_317,2,1310,08-24-2019
2020-04-15T19:59:03.194516_318,1,1134,08-24-2019
2020-04-15T19:59:03.194516_319,1,1406,08-24-2019
2020-04-15T19:59:03.194516_320,1,1368,08-24-2019
2020-04-15T19:59:03.194516_321,3,1292,08-24-2019
2020-04-15T19:59:03.194516_322,2,1282,08-24-2019
2020-04-15T19:59:03.194516_323,2,1973,08-25-2019
2020-04-15T19:59:03.194516_324,2,1761,08-25-2019
2020-04-15T19:59:03.194516_325,1,1589,08-25-2019
2020-04-15T19:59:03.194516_326,1,1972,08-25-2019
2020-04-15T19:59:03.195519_327,1,1898,08-25-2019
2020-04-15T19:59:03.195519_328,1,1030,08-25-2019
2020-04-15T19:59:03.195519_329,3,1010,08-25-2019
2020-04-15T19:59:03.195519_330,2,1165,08-25-2019
2020-04-15T19:59:03.195519_331,2,1923,08-25-2019
2020-04-15T19:59:03.195519_332,2,1234,08-25-2019
2020-04-15T19:59:03.195519_333,2,1402,08-25-2019
2020-04-15T19:59:03.195519_334,1,1452,08-25-2019
2020-04-15T19:59:03.195519_335,1,1675,08-25-2019
2020-04-15T19:59:03.195519_336,1,1855,08-25-2019
2020-04-15T19:59:03.195519_337,2,1886,08-25-2019
2020-04-15T19:59:03.195519_338,2,1487,08-25-2019
2020-04-15T19:59:03.195519_339,2,1402,08-25-2019
2020-04-15T19:59:03.195519_340,2,1250,08-25-2019
2020-04-15T19:59:03.195519_341,1,1335,08-25-2019
2020-04-15T19:59:03.195519_342,2,1568,08-25-2019
2020-04-15T19:59:03.195519_343,2,1250,08-25-2019
2020-04-15T19:59:03.195519_344,2,1855,08-25-2019
2020-04-15T19:59:03.195519_345,3,1010,08-25-2019
2020-04-15T19:59:03.195519_346,2,1632,08-26-2019
2020-04-15T19:59:03.195519_347,2,1101,08-26-2019
2020-04-15T19:59:03.195519_348,3,1540,08-26-2019
2020-04-15T19:59:03.195519_349,2,1997,08-26-2019
2020-04-15T19:59:03.195519_350,3,1942,08-26-2019
2020-04-15T19:59:03.195519_351,2,1595,08-26-2019
2020-04-15T19:59:03.195519_352,2,1361,08-26-2019
2020-04-15T19:59:03.195519_353,2,1706,08-26-2019
2020-04-15T19:59:03.195519_354,2,1513,08-26-2019
2020-04-15T19:59:03.195519_355,1,1277,08-26-2019
2020-04-15T19:59:03.195519_356,2,1194,08-26-2019
2020-04-15T19:59:03.195519_357,3,1251,08-26-2019
2020-04-15T19:59:03.195519_358,3,1414,08-27-2019
2020-04-15T19:59:03.195519_359,3,1289,08-27-2019
2020-04-15T19:59:03.195519_360,2,1294,08-27-2019
2020-04-15T19:59:03.195519_361,1,1765,08-27-2019
2020-04-15T19:59:03.195519_362,1,1620,08-27-2019
2020-04-15T19:59:03.195519_363,1,1165,08-27-2019
2020-04-15T19:59:03.195519_364,2,1570,08-27-2019
2020-04-15T19:59:03.195519_365,2,1923,08-27-2019
2020-04-15T19:59:03.195519_366,1,1884,08-27-2019
2020-04-15T19:59:03.195519_367,2,1511,08-27-2019
2020-04-15T19:59:03.195519_368,1,1487,08-27-2019
2020-04-15T19:59:03.195519_369,3,1030,08-28-2019
2020-04-15T19:59:03.195519_370,1,1855,08-28-2019
2020-04-15T19:59:03.196516_371,2,1650,08-28-2019
2020-04-15T19:59:03.196516_372,2,1385,08-28-2019
2020-04-15T19:59:03.196516_373,2,1074,08-28-2019
2020-04-15T19:59:03.196516_374,1,1761,08-28-2019
2020-04-15T19:59:03.196516_375,2,1013,08-28-2019
2020-04-15T19:59:03.196516_376,1,1164,08-29-2019
2020-04-15T19:59:03.196516_377,2,1972,08-29-2019
2020-04-15T19:59:03.196516_378,1,1272,08-29-2019
2020-04-15T19:59:03.196516_379,2,1580,08-29-2019
2020-04-15T19:59:03.196516_380,2,1010,08-29-2019
2020-04-15T19:59:03.196516_381,1,1522,08-29-2019
2020-04-15T19:59:03.196516_382,2,1928,08-29-2019
2020-04-15T19:59:03.196516_383,3,1366,08-29-2019
2020-04-15T19:59:03.196516_384,1,1701,08-29-2019
2020-04-15T19:59:03.196516_385,3,1061,08-29-2019
2020-04-15T19:59:03.196516_386,3,1856,08-29-2019
2020-04-15T19:59:03.196516_387,1,1865,08-29-2019
2020-04-15T19:59:03.196516_388,3,1684,08-30-2019
2020-04-15T19:59:03.196516_389,2,1589,08-30-2019
2020-04-15T19:59:03.196516_390,1,1973,08-30-2019
2020-04-15T19:59:03.196516_391,1,1292,08-30-2019
2020-04-15T19:59:03.196516_392,1,1898,08-30-2019
2020-04-15T19:59:03.196516_393,1,1307,08-30-2019
2020-04-15T19:59:03.196516_394,2,1506,08-30-2019
2020-04-15T19:59:03.196516_395,1,1234,08-31-2019
2020-04-15T19:59:03.196516_396,1,1487,08-31-2019
2020-04-15T19:59:03.196516_397,1,1289,08-31-2019
2020-04-15T19:59:03.196516_398,3,1207,08-31-2019
2020-04-15T19:59:03.196516_399,1,1277,08-31-2019
2020-04-15T19:59:03.196516_400,2,1142,08-31-2019
2020-04-15T19:59:03.196516_401,3,1898,08-31-2019
2020-04-15T19:59:03.196516_402,1,1310,08-31-2019
2020-04-15T19:59:03.196516_403,3,1701,08-31-2019
2020-04-15T19:59:03.196516_404,2,1367,08-31-2019
2020-04-15T19:59:03.196516_405,1,1250,08-31-2019
2020-04-15T19:59:03.196516_406,3,1367,08-31-2019
2020-04-15T19:59:03.196516_407,1,1570,08-31-2019
2020-04-15T19:59:03.196516_408,1,1422,08-31-2019
2020-04-15T19:59:03.196516_409,2,1761,08-31-2019
2020-04-15T19:59:03.196516_410,3,1487,08-31-2019
2020-04-15T19:59:03.196516_411,2,1489,08-31-2019
2020-04-15T19:59:03.196516_412,3,1684,08-31-2019
2020-04-15T19:59:03.196516_413,1,1289,08-31-2019
2020-04-15T19:59:03.196516_414,3,1307,08-31-2019
2020-04-15T19:59:03.196516_415,1,1232,08-31-2019
2020-04-15T19:59:03.196516_416,3,1422,08-31-2019
2020-04-15T19:59:03.196516_417,1,1385,08-31-2019
